id	name	group	subgroup	cat	value	country
ab_audio	Auditory and Speech Abilities	Abilities	1	ab_audio	0.0074398	ESP
skills_Basic_Process_1	Operations Analysis	Skills	2	skills_Tech	0.0131858	ESP
skills_speak	Speaking	Skills	2	skills_Basic_Cont	0.0240868	ESP
skills_Complex_Pb_4	Repairing	Skills	2	skills_Tech	-0.0018457	ESP
ab_flex	Flexibility, Balance and Coordination	Abilities	1	ab_flex	-0.0125965	EST
know_health_2	Medicine and Dentistry	Knowledge	2	know_health	0.0145169	EST
ab_attent	Attentiveness	Abilities	1	ab_attent	0.0022573	EST
know_law_1	Philosophy and Theology	Knowledge	2	know_arts	0.0157123	EST
know_eng_4	Design	Knowledge	2	know_eng	-0.0154637	EST
ab_manip	Fine Manipulative Abilities	Abilities	1	ab_manip	-0.0154691	EST
ab_visual	Visual Abilities	Abilities	1	ab_visual	-0.0070898	EST
ab_spatial	Spatial Abilities	Abilities	1	ab_spatial	-0.0094895	EST
know_arts_1	Therapy and Counseling	Knowledge	2	know_health	0.0195849	EST
know_arts_2	Fine Arts	Knowledge	2	know_arts	0.0088778	EST
skills_Tech_2	Systems Analysis	Skills	2	skills_Syst	0.018029	EST
skills_Basic_Cont_4	Negotiation	Skills	2	skills_Social	0.011283	EST
know_bis_4	Sales and Marketing	Knowledge	2	know_bis	0.005294	EST
skills_Complex_Pb_5	Quality Control Analysis	Skills	2	skills_Tech	-0.0095802	EST
skills_read_comp	Reading Comprehension	Skills	2	skills_Basic_Cont	0.0268559	EST
ab_reason	Reasoning Abilities	Abilities	1	ab_reason	0.0164599	EST
ab_audio	Auditory and Speech Abilities	Abilities	1	ab_audio	0.0030047	EST
ab_percep	Perceptual Abilities	Abilities	1	ab_percep	0.0040584	EST
skills_Basic_Cont_6	Service Orientation	Skills	2	skills_Social	0.0136303	EST
know_bis_3	Economics and Accounting	Knowledge	2	know_bis	0.0135684	EST
skills_writ	Writing	Skills	2	skills_Basic_Cont	0.0269315	EST
ab_verbal	Verbal Abilities	Abilities	1	ab_verbal	0.0258015	EST
skills_learning	Learning Strategies	Skills	2	skills_Basic_Process	0.0244257	EST
skills_Complex_Pb_2	Equipment Maintenance	Skills	2	skills_Tech	-0.0100454	EST
know_bis_1	Administration and Management	Knowledge	2	know_bis	0.0151948	EST
ab_endur	Endurance	Abilities	1	ab_endur	-0.0135179	EST
skills_Syst_2	Time Management	Skills	2	skills_Res_Mgmt	0.0134429	EST
skills_Basic_Process_3	Equipment Selection	Skills	2	skills_Tech	-0.006875	EST
skills_mon	Monitoring	Skills	2	skills_Basic_Process	0.0191445	EST
skills_Basic_Process_2	Technology Design	Skills	2	skills_Tech	0.0022082	EST
skills_Tech_1	Judgment and Decision Making	Skills	2	skills_Syst	0.019628	EST
skills_Social_3	Operation Monitoring	Skills	2	skills_Tech	-0.0121624	EST
skills_critical	Critical Thinking	Skills	2	skills_Basic_Process	0.020212	EST
ab_mem	Memory Abilities	Abilities	1	ab_mem	0.0114256	EST
know_trans	Transportation	Knowledge	1	know_trans	-0.0046754	EST
know_manu_1	Personnel and Human Resources	Knowledge	2	know_bis	0.0175522	EST
skills_act_le	Active Learning	Skills	2	skills_Basic_Process	0.0201607	EST
skills_scie	Science	Skills	2	skills_Basic_Cont	0.0114421	EST
know_bis_5	Customer and Personal Service	Knowledge	2	know_bis	0.0125829	EST
know_eng_5	Building and Construction	Knowledge	2	know_eng	-0.0403571	EST
know_eng_2	Computers and Electronics	Knowledge	2	know_eng	0.0260912	EST
know_math_7	Sociology and Anthropology	Knowledge	2	know_math	0.021177	EST
skills_Syst_3	Management of Financial Resources	Skills	2	skills_Res_Mgmt	0.0069115	EST
know_math_4	Chemistry	Knowledge	2	know_math	0.0003219	EST
skills_Social_2	Programming	Skills	2	skills_Tech	0.0040181	EST
know_com_2	Telecommunications	Knowledge	2	know_com	0.0015614	EST
know_math_1	Mechanics	Knowledge	2	know_eng	-0.0252949	EST
know_law_2	Public Safety and Security	Knowledge	2	know_law	-0.010564	EST
know_trans_1	Communications and Media	Knowledge	2	know_com	0.0176559	EST
know_bis_2	Clerical	Knowledge	2	know_bis	0.0212725	EST
skills_Basic_Cont_5	Instructing	Skills	2	skills_Social	0.0205496	EST
skills_Complex_Pb_1	Operation and Control	Skills	2	skills_Tech	-0.0186731	EST
skills_Basic_Process_1	Operations Analysis	Skills	2	skills_Tech	0.0082228	EST
skills_Social_1	Installation	Skills	2	skills_Tech	-0.0031695	EST
know_math_5	Biology	Knowledge	2	know_math	0.00953	EST
skills_Res_Mgmt_2	Management of Personnel Resources	Skills	2	skills_Res_Mgmt	0.0119246	EST
skills_Basic_Cont_1	Social Perceptiveness	Skills	2	skills_Social	0.0204843	EST
ab_quant	Quantitative Abilities	Abilities	1	ab_quant	0.0109553	EST
skills_Basic_Cont_2	Coordination	Skills	2	skills_Social	0.0122381	EST
skills_math	Mathematics	Skills	2	skills_Basic_Cont	0.008147	EST
skills_speak	Speaking	Skills	2	skills_Basic_Cont	0.0241808	EST
skills_Complex_Pb_3	Troubleshooting	Skills	2	skills_Tech	-0.0115014	EST
know_eng	Engineering, Mechanics and Technology	Knowledge	1	know_eng	-0.0081258	EST
know_arts_3	History and Archeology	Knowledge	2	know_arts	0.010127	EST
know_manu_2	Production and Processing	Knowledge	2	know_manu	-0.0014841	EST
know_com_1	Law and Government	Knowledge	2	know_law	0.0143884	EST
skills_Basic_Cont_3	Persuasion	Skills	2	skills_Social	0.013429	EST
know_math_3	Physics	Knowledge	2	know_math	-0.0022658	EST
know_eng_1	Food Production	Knowledge	2	know_manu	-0.0037098	EST
skills_act_li	Active Listening	Skills	2	skills_Basic_Cont	0.020589	EST
skills_Complex_Pb_4	Repairing	Skills	2	skills_Tech	-0.0095019	EST
ab_reac_time	Reaction Time and Speed Abilities	Abilities	1	ab_reac_time	-0.0132775	EST
skills_Res_Mgmt_1	Management of Material Resources	Skills	2	skills_Res_Mgmt	0.0045835	EST
know_math_6	Psychology	Knowledge	2	know_math	0.0271003	EST
skills_Syst_1	Systems Evaluation	Skills	2	skills_Syst	0.0186803	EST
know_math_2	Mathematics	Knowledge	2	know_math	0.0113747	EST
ab_control_mov	Control Movement Abilities	Abilities	1	ab_control_mov	-0.0188327	EST
ab_strength	Physical Strength	Abilities	1	ab_strength	-0.0130632	EST
know_health_1	Geography	Knowledge	2	know_math	0.0111148	EST
skills_act_li	Active Listening	Skills	2	skills_Basic_Cont	0.0305589	FIN
know_math_1	Mechanics	Knowledge	2	know_eng	-0.0142807	FIN
ab_reac_time	Reaction Time and Speed Abilities	Abilities	1	ab_reac_time	-0.0176514	FIN
know_law_1	Philosophy and Theology	Knowledge	2	know_arts	0.0097704	FIN
know_manu_2	Production and Processing	Knowledge	2	know_manu	-0.0009538	FIN
ab_manip	Fine Manipulative Abilities	Abilities	1	ab_manip	-0.0157071	FIN
know_math_4	Chemistry	Knowledge	2	know_math	0.0027304	FIN
ab_verbal	Verbal Abilities	Abilities	1	ab_verbal	0.0352571	FIN
know_trans	Transportation	Knowledge	1	know_trans	-0.0112319	FIN
skills_Basic_Cont_6	Service Orientation	Skills	2	skills_Social	0.01519	FIN
skills_Complex_Pb_3	Troubleshooting	Skills	2	skills_Tech	-0.0047259	FIN
skills_Res_Mgmt_1	Management of Material Resources	Skills	2	skills_Res_Mgmt	0.0085411	FIN
skills_Tech_2	Systems Analysis	Skills	2	skills_Syst	0.0332496	FIN
know_bis_2	Clerical	Knowledge	2	know_bis	0.0278472	FIN
ab_audio	Auditory and Speech Abilities	Abilities	1	ab_audio	0.0033823	FIN
know_arts_1	Therapy and Counseling	Knowledge	2	know_health	0.0137767	FIN
skills_Basic_Process_2	Technology Design	Skills	2	skills_Tech	0.0137125	FIN
skills_mon	Monitoring	Skills	2	skills_Basic_Process	0.0217345	FIN
ab_quant	Quantitative Abilities	Abilities	1	ab_quant	0.0302903	FIN
skills_Complex_Pb_1	Operation and Control	Skills	2	skills_Tech	-0.0185195	FIN
skills_speak	Speaking	Skills	2	skills_Basic_Cont	0.0308308	FIN
skills_Basic_Process_3	Equipment Selection	Skills	2	skills_Tech	-0.0033196	FIN
know_math_2	Mathematics	Knowledge	2	know_math	0.0353925	FIN
know_bis_5	Customer and Personal Service	Knowledge	2	know_bis	0.0285457	FIN
skills_Basic_Cont_5	Instructing	Skills	2	skills_Social	0.0235637	FIN
know_com_2	Telecommunications	Knowledge	2	know_com	0.0113558	FIN
skills_Basic_Cont_4	Negotiation	Skills	2	skills_Social	0.0193053	FIN
know_com_1	Law and Government	Knowledge	2	know_law	0.0180522	FIN
know_bis_4	Sales and Marketing	Knowledge	2	know_bis	0.0238986	FIN
skills_Tech_1	Judgment and Decision Making	Skills	2	skills_Syst	0.0310103	FIN
know_eng_4	Design	Knowledge	2	know_eng	0.0119748	FIN
skills_Complex_Pb_2	Equipment Maintenance	Skills	2	skills_Tech	-0.0123243	FIN
know_health_2	Medicine and Dentistry	Knowledge	2	know_health	0.0201711	FIN
know_math_6	Psychology	Knowledge	2	know_math	0.0207542	FIN
know_eng_2	Computers and Electronics	Knowledge	2	know_eng	0.0557758	FIN
skills_read_comp	Reading Comprehension	Skills	2	skills_Basic_Cont	0.0417011	FIN
ab_spatial	Spatial Abilities	Abilities	1	ab_spatial	-0.0049175	FIN
know_math_7	Sociology and Anthropology	Knowledge	2	know_math	0.017322	FIN
skills_act_le	Active Learning	Skills	2	skills_Basic_Process	0.0323875	FIN
skills_math	Mathematics	Skills	2	skills_Basic_Cont	0.0277665	FIN
skills_Syst_3	Management of Financial Resources	Skills	2	skills_Res_Mgmt	0.0127357	FIN
ab_control_mov	Control Movement Abilities	Abilities	1	ab_control_mov	-0.0234224	FIN
know_bis_1	Administration and Management	Knowledge	2	know_bis	0.0249379	FIN
know_manu_1	Personnel and Human Resources	Knowledge	2	know_bis	0.0168158	FIN
skills_writ	Writing	Skills	2	skills_Basic_Cont	0.0358522	FIN
know_eng_1	Food Production	Knowledge	2	know_manu	-0.0138127	FIN
ab_mem	Memory Abilities	Abilities	1	ab_mem	0.0156921	FIN
know_arts_3	History and Archeology	Knowledge	2	know_arts	0.0054119	FIN
ab_percep	Perceptual Abilities	Abilities	1	ab_percep	0.0124499	FIN
know_arts_2	Fine Arts	Knowledge	2	know_arts	0.0031697	FIN
skills_Basic_Cont_2	Coordination	Skills	2	skills_Social	0.0150484	FIN
know_math_5	Biology	Knowledge	2	know_math	0.0120895	FIN
skills_Complex_Pb_4	Repairing	Skills	2	skills_Tech	-0.0110543	FIN
skills_learning	Learning Strategies	Skills	2	skills_Basic_Process	0.0254663	FIN
skills_Syst_1	Systems Evaluation	Skills	2	skills_Syst	0.0334388	FIN
ab_visual	Visual Abilities	Abilities	1	ab_visual	-0.0049358	FIN
know_bis_3	Economics and Accounting	Knowledge	2	know_bis	0.0239511	FIN
skills_critical	Critical Thinking	Skills	2	skills_Basic_Process	0.0327106	FIN
know_trans_1	Communications and Media	Knowledge	2	know_com	0.0222227	FIN
skills_Social_1	Installation	Skills	2	skills_Tech	0.0005435	FIN
know_eng_5	Building and Construction	Knowledge	2	know_eng	-0.0171223	FIN
know_health_1	Geography	Knowledge	2	know_math	0.0074003	FIN
know_law_2	Public Safety and Security	Knowledge	2	know_law	-0.0101934	FIN
skills_Res_Mgmt_2	Management of Personnel Resources	Skills	2	skills_Res_Mgmt	0.01726	FIN
skills_Basic_Cont_3	Persuasion	Skills	2	skills_Social	0.0234087	FIN
know_math_3	Physics	Knowledge	2	know_math	0.0081767	FIN
skills_Syst_2	Time Management	Skills	2	skills_Res_Mgmt	0.0176739	FIN
skills_scie	Science	Skills	2	skills_Basic_Cont	0.0253843	FIN
skills_Complex_Pb_5	Quality Control Analysis	Skills	2	skills_Tech	-0.0001094	FIN
skills_Basic_Cont_1	Social Perceptiveness	Skills	2	skills_Social	0.0204066	FIN
skills_Basic_Process_1	Operations Analysis	Skills	2	skills_Tech	0.0281941	FIN
ab_strength	Physical Strength	Abilities	1	ab_strength	-0.0233547	FIN
ab_flex	Flexibility, Balance and Coordination	Abilities	1	ab_flex	-0.0178362	FIN
ab_attent	Attentiveness	Abilities	1	ab_attent	0.0043796	FIN
skills_Social_2	Programming	Skills	2	skills_Tech	0.0190766	FIN
ab_endur	Endurance	Abilities	1	ab_endur	-0.0251642	FIN
skills_Social_3	Operation Monitoring	Skills	2	skills_Tech	-0.0075199	FIN
ab_reason	Reasoning Abilities	Abilities	1	ab_reason	0.0277461	FIN
know_eng	Engineering, Mechanics and Technology	Knowledge	1	know_eng	0.0227591	FIN
know_law_1	Philosophy and Theology	Knowledge	2	know_arts	0.0031675	FRA
ab_verbal	Verbal Abilities	Abilities	1	ab_verbal	0.0100214	FRA
skills_scie	Science	Skills	2	skills_Basic_Cont	0.009448	FRA
know_eng_2	Computers and Electronics	Knowledge	2	know_eng	0.0159597	FRA
skills_Complex_Pb_2	Equipment Maintenance	Skills	2	skills_Tech	0.0086419	FRA
skills_Basic_Process_3	Equipment Selection	Skills	2	skills_Tech	0.0062333	FRA
know_math_2	Mathematics	Knowledge	2	know_math	0.0129872	FRA
ab_visual	Visual Abilities	Abilities	1	ab_visual	0.00491	FRA
skills_Basic_Cont_6	Service Orientation	Skills	2	skills_Social	0.0003763	FRA
know_arts_2	Fine Arts	Knowledge	2	know_arts	0.0014888	FRA
skills_Social_2	Programming	Skills	2	skills_Tech	0.003061	FRA
know_bis_2	Clerical	Knowledge	2	know_bis	0.0113361	FRA
know_com_1	Law and Government	Knowledge	2	know_law	0.006545	FRA
know_law_2	Public Safety and Security	Knowledge	2	know_law	0.0083227	FRA
ab_percep	Perceptual Abilities	Abilities	1	ab_percep	0.0069801	FRA
ab_mem	Memory Abilities	Abilities	1	ab_mem	0.0050104	FRA
skills_read_comp	Reading Comprehension	Skills	2	skills_Basic_Cont	0.0106766	FRA
skills_Syst_2	Time Management	Skills	2	skills_Res_Mgmt	0.009561	FRA
know_manu_2	Production and Processing	Knowledge	2	know_manu	0.0071692	FRA
skills_mon	Monitoring	Skills	2	skills_Basic_Process	0.0106197	FRA
skills_Res_Mgmt_1	Management of Material Resources	Skills	2	skills_Res_Mgmt	0.0086886	FRA
skills_act_li	Active Listening	Skills	2	skills_Basic_Cont	0.0083926	FRA
know_eng_5	Building and Construction	Knowledge	2	know_eng	0.0057604	FRA
know_bis_3	Economics and Accounting	Knowledge	2	know_bis	0.003857	FRA
know_trans_1	Communications and Media	Knowledge	2	know_com	0.0043762	FRA
know_math_4	Chemistry	Knowledge	2	know_math	0.0121032	FRA
ab_manip	Fine Manipulative Abilities	Abilities	1	ab_manip	0.0000109	FRA
know_eng	Engineering, Mechanics and Technology	Knowledge	1	know_eng	0.0153415	FRA
know_math_5	Biology	Knowledge	2	know_math	0.0092291	FRA
know_com_2	Telecommunications	Knowledge	2	know_com	0.0072216	FRA
know_arts_3	History and Archeology	Knowledge	2	know_arts	0.004709	FRA
ab_endur	Endurance	Abilities	1	ab_endur	-0.0041913	FRA
skills_act_le	Active Learning	Skills	2	skills_Basic_Process	0.0104553	FRA
know_math_7	Sociology and Anthropology	Knowledge	2	know_math	0.0032649	FRA
skills_learning	Learning Strategies	Skills	2	skills_Basic_Process	0.013294	FRA
skills_Basic_Cont_3	Persuasion	Skills	2	skills_Social	0.0049334	FRA
know_trans	Transportation	Knowledge	1	know_trans	0.001872	FRA
skills_Basic_Cont_5	Instructing	Skills	2	skills_Social	0.0123243	FRA
know_math_6	Psychology	Knowledge	2	know_math	0.0040796	FRA
skills_Basic_Cont_4	Negotiation	Skills	2	skills_Social	0.0046137	FRA
skills_Social_3	Operation Monitoring	Skills	2	skills_Tech	0.011227	FRA
know_eng_4	Design	Knowledge	2	know_eng	0.0142967	FRA
skills_critical	Critical Thinking	Skills	2	skills_Basic_Process	0.0103282	FRA
skills_Syst_3	Management of Financial Resources	Skills	2	skills_Res_Mgmt	0.0086505	FRA
skills_Social_1	Installation	Skills	2	skills_Tech	0.003178	FRA
know_bis_1	Administration and Management	Knowledge	2	know_bis	0.0150807	FRA
ab_reason	Reasoning Abilities	Abilities	1	ab_reason	0.0089033	FRA
ab_control_mov	Control Movement Abilities	Abilities	1	ab_control_mov	0.003094	FRA
ab_audio	Auditory and Speech Abilities	Abilities	1	ab_audio	0.0056978	FRA
skills_Basic_Process_2	Technology Design	Skills	2	skills_Tech	0.0041453	FRA
know_manu_1	Personnel and Human Resources	Knowledge	2	know_bis	0.0107804	FRA
know_bis_5	Customer and Personal Service	Knowledge	2	know_bis	0.001174	FRA
ab_spatial	Spatial Abilities	Abilities	1	ab_spatial	0.0053576	FRA
ab_quant	Quantitative Abilities	Abilities	1	ab_quant	0.0076078	FRA
ab_strength	Physical Strength	Abilities	1	ab_strength	-0.0033189	FRA
skills_Basic_Cont_2	Coordination	Skills	2	skills_Social	0.0082466	FRA
know_health_1	Geography	Knowledge	2	know_math	0.0095987	FRA
know_math_3	Physics	Knowledge	2	know_math	0.0107248	FRA
know_arts_1	Therapy and Counseling	Knowledge	2	know_health	-0.0008848	FRA
know_bis_4	Sales and Marketing	Knowledge	2	know_bis	-0.0018237	FRA
skills_Basic_Process_1	Operations Analysis	Skills	2	skills_Tech	0.0092802	FRA
know_health_2	Medicine and Dentistry	Knowledge	2	know_health	0.0004095	FRA
ab_flex	Flexibility, Balance and Coordination	Abilities	1	ab_flex	-0.0031788	FRA
skills_Res_Mgmt_2	Management of Personnel Resources	Skills	2	skills_Res_Mgmt	0.0135412	FRA
skills_Tech_2	Systems Analysis	Skills	2	skills_Syst	0.0113806	FRA
skills_math	Mathematics	Skills	2	skills_Basic_Cont	0.0077925	FRA
ab_reac_time	Reaction Time and Speed Abilities	Abilities	1	ab_reac_time	0.0026444	FRA
ab_attent	Attentiveness	Abilities	1	ab_attent	0.0049419	FRA
skills_Syst_1	Systems Evaluation	Skills	2	skills_Syst	0.0120924	FRA
know_eng_1	Food Production	Knowledge	2	know_manu	0.0045779	FRA
skills_Complex_Pb_5	Quality Control Analysis	Skills	2	skills_Tech	0.0100371	FRA
skills_Complex_Pb_4	Repairing	Skills	2	skills_Tech	0.0094068	FRA
skills_Complex_Pb_3	Troubleshooting	Skills	2	skills_Tech	0.0096278	FRA
know_math_1	Mechanics	Knowledge	2	know_eng	0.0159748	FRA
skills_writ	Writing	Skills	2	skills_Basic_Cont	0.0110539	FRA
skills_Complex_Pb_1	Operation and Control	Skills	2	skills_Tech	0.0090649	FRA
skills_Tech_1	Judgment and Decision Making	Skills	2	skills_Syst	0.0098978	FRA
skills_speak	Speaking	Skills	2	skills_Basic_Cont	0.0105063	FRA
skills_Basic_Cont_1	Social Perceptiveness	Skills	2	skills_Social	0.005766	FRA
ab_attent	Attentiveness	Abilities	1	ab_attent	0.0042406	GBR
skills_Basic_Process_1	Operations Analysis	Skills	2	skills_Tech	0.0120088	GBR
know_health_2	Medicine and Dentistry	Knowledge	2	know_health	0.0142571	GBR
ab_control_mov	Control Movement Abilities	Abilities	1	ab_control_mov	-0.0111175	GBR
skills_Basic_Cont_6	Service Orientation	Skills	2	skills_Social	0.0119943	GBR
ab_mem	Memory Abilities	Abilities	1	ab_mem	0.0080792	GBR
ab_spatial	Spatial Abilities	Abilities	1	ab_spatial	-0.000465	GBR
ab_percep	Perceptual Abilities	Abilities	1	ab_percep	0.0075156	GBR
skills_Basic_Cont_3	Persuasion	Skills	2	skills_Social	0.0111044	GBR
ab_endur	Endurance	Abilities	1	ab_endur	-0.014025	GBR
skills_Res_Mgmt_2	Management of Personnel Resources	Skills	2	skills_Res_Mgmt	0.0148838	GBR
skills_mon	Monitoring	Skills	2	skills_Basic_Process	0.0170929	GBR
skills_Syst_3	Management of Financial Resources	Skills	2	skills_Res_Mgmt	0.0124107	GBR
skills_learning	Learning Strategies	Skills	2	skills_Basic_Process	0.0205099	GBR
ab_quant	Quantitative Abilities	Abilities	1	ab_quant	0.0143367	GBR
skills_Basic_Cont_2	Coordination	Skills	2	skills_Social	0.011475	GBR
know_arts_2	Fine Arts	Knowledge	2	know_arts	0.0023258	GBR
know_arts_3	History and Archeology	Knowledge	2	know_arts	0.0064929	GBR
skills_Tech_1	Judgment and Decision Making	Skills	2	skills_Syst	0.0181604	GBR
ab_manip	Fine Manipulative Abilities	Abilities	1	ab_manip	-0.010594	GBR
ab_strength	Physical Strength	Abilities	1	ab_strength	-0.0123795	GBR
skills_Complex_Pb_1	Operation and Control	Skills	2	skills_Tech	-0.0063627	GBR
ab_audio	Auditory and Speech Abilities	Abilities	1	ab_audio	0.0039177	GBR
know_eng	Engineering, Mechanics and Technology	Knowledge	1	know_eng	0.0081297	GBR
know_math_3	Physics	Knowledge	2	know_math	0.0039463	GBR
know_trans_1	Communications and Media	Knowledge	2	know_com	0.0081612	GBR
skills_Basic_Cont_1	Social Perceptiveness	Skills	2	skills_Social	0.0157677	GBR
skills_Tech_2	Systems Analysis	Skills	2	skills_Syst	0.0177065	GBR
skills_Basic_Process_2	Technology Design	Skills	2	skills_Tech	0.005433	GBR
skills_Complex_Pb_5	Quality Control Analysis	Skills	2	skills_Tech	0.0032341	GBR
skills_speak	Speaking	Skills	2	skills_Basic_Cont	0.0168035	GBR
skills_Basic_Cont_5	Instructing	Skills	2	skills_Social	0.0183092	GBR
know_math_2	Mathematics	Knowledge	2	know_math	0.0180316	GBR
skills_Social_1	Installation	Skills	2	skills_Tech	0.0020613	GBR
skills_act_li	Active Listening	Skills	2	skills_Basic_Cont	0.0154503	GBR
skills_act_le	Active Learning	Skills	2	skills_Basic_Process	0.0202521	GBR
know_math_6	Psychology	Knowledge	2	know_math	0.0179164	GBR
know_health_1	Geography	Knowledge	2	know_math	0.0083293	GBR
skills_math	Mathematics	Skills	2	skills_Basic_Cont	0.0132204	GBR
skills_read_comp	Reading Comprehension	Skills	2	skills_Basic_Cont	0.0203534	GBR
skills_Social_2	Programming	Skills	2	skills_Tech	0.0072869	GBR
skills_Syst_2	Time Management	Skills	2	skills_Res_Mgmt	0.0155845	GBR
know_com_2	Telecommunications	Knowledge	2	know_com	0.0058056	GBR
know_trans	Transportation	Knowledge	1	know_trans	-0.0022359	GBR
know_math_1	Mechanics	Knowledge	2	know_eng	-0.0012872	GBR
know_arts_1	Therapy and Counseling	Knowledge	2	know_health	0.0145822	GBR
know_manu_2	Production and Processing	Knowledge	2	know_manu	-0.0021714	GBR
skills_Syst_1	Systems Evaluation	Skills	2	skills_Syst	0.0191411	GBR
skills_writ	Writing	Skills	2	skills_Basic_Cont	0.0196284	GBR
know_law_1	Philosophy and Theology	Knowledge	2	know_arts	0.008748	GBR
ab_reason	Reasoning Abilities	Abilities	1	ab_reason	0.0152368	GBR
know_com_1	Law and Government	Knowledge	2	know_law	0.0080922	GBR
skills_Basic_Process_3	Equipment Selection	Skills	2	skills_Tech	-0.0010101	GBR
know_math_7	Sociology and Anthropology	Knowledge	2	know_math	0.0119256	GBR
skills_Social_3	Operation Monitoring	Skills	2	skills_Tech	-0.0001761	GBR
know_eng_2	Computers and Electronics	Knowledge	2	know_eng	0.025833	GBR
know_manu_1	Personnel and Human Resources	Knowledge	2	know_bis	0.0100116	GBR
know_eng_5	Building and Construction	Knowledge	2	know_eng	0.0014933	GBR
ab_visual	Visual Abilities	Abilities	1	ab_visual	-0.0007836	GBR
skills_Complex_Pb_4	Repairing	Skills	2	skills_Tech	-0.0017073	GBR
know_bis_5	Customer and Personal Service	Knowledge	2	know_bis	0.0118927	GBR
skills_Complex_Pb_2	Equipment Maintenance	Skills	2	skills_Tech	-0.002972	GBR
know_bis_1	Administration and Management	Knowledge	2	know_bis	0.0159597	GBR
know_eng_4	Design	Knowledge	2	know_eng	0.0079756	GBR
ab_verbal	Verbal Abilities	Abilities	1	ab_verbal	0.0190194	GBR
know_eng_1	Food Production	Knowledge	2	know_manu	-0.0058512	GBR
skills_Basic_Cont_4	Negotiation	Skills	2	skills_Social	0.0107981	GBR
know_math_5	Biology	Knowledge	2	know_math	0.0102444	GBR
skills_scie	Science	Skills	2	skills_Basic_Cont	0.0108475	GBR
skills_Res_Mgmt_1	Management of Material Resources	Skills	2	skills_Res_Mgmt	0.0102096	GBR
know_math_4	Chemistry	Knowledge	2	know_math	0.0021243	GBR
ab_flex	Flexibility, Balance and Coordination	Abilities	1	ab_flex	-0.0085245	GBR
know_bis_3	Economics and Accounting	Knowledge	2	know_bis	0.0086997	GBR
know_bis_2	Clerical	Knowledge	2	know_bis	0.0164764	GBR
ab_reac_time	Reaction Time and Speed Abilities	Abilities	1	ab_reac_time	-0.0072994	GBR
know_law_2	Public Safety and Security	Knowledge	2	know_law	0.0009877	GBR
skills_critical	Critical Thinking	Skills	2	skills_Basic_Process	0.018083	GBR
know_bis_4	Sales and Marketing	Knowledge	2	know_bis	-0.0007395	GBR
skills_Complex_Pb_3	Troubleshooting	Skills	2	skills_Tech	0.0007967	GBR
skills_speak	Speaking	Skills	2	skills_Basic_Cont	0.0146671	GRC
skills_Res_Mgmt_1	Management of Material Resources	Skills	2	skills_Res_Mgmt	0.0016811	GRC
know_math_6	Psychology	Knowledge	2	know_math	0.0123266	GRC
ab_quant	Quantitative Abilities	Abilities	1	ab_quant	0.0052542	GRC
know_bis_4	Sales and Marketing	Knowledge	2	know_bis	0.0009545	GRC
ab_manip	Fine Manipulative Abilities	Abilities	1	ab_manip	-0.0047752	GRC
know_math_7	Sociology and Anthropology	Knowledge	2	know_math	0.0082416	GRC
know_arts_3	History and Archeology	Knowledge	2	know_arts	0.0032115	GRC
know_arts_2	Fine Arts	Knowledge	2	know_arts	0.0020479	GRC
know_manu_1	Personnel and Human Resources	Knowledge	2	know_bis	0.0139536	GRC
skills_Basic_Cont_3	Persuasion	Skills	2	skills_Social	0.0085296	GRC
know_eng_2	Computers and Electronics	Knowledge	2	know_eng	0.0076297	GRC
ab_reason	Reasoning Abilities	Abilities	1	ab_reason	0.0098522	GRC
skills_Social_2	Programming	Skills	2	skills_Tech	0.00257	GRC
know_eng_4	Design	Knowledge	2	know_eng	0.0009679	GRC
know_manu_2	Production and Processing	Knowledge	2	know_manu	0.0015309	GRC
know_math_5	Biology	Knowledge	2	know_math	0.023584	GRC
know_bis_1	Administration and Management	Knowledge	2	know_bis	0.0158265	GRC
skills_math	Mathematics	Skills	2	skills_Basic_Cont	0.0031184	GRC
skills_Syst_1	Systems Evaluation	Skills	2	skills_Syst	0.0080685	GRC
ab_reac_time	Reaction Time and Speed Abilities	Abilities	1	ab_reac_time	-0.0011907	GRC
know_math_2	Mathematics	Knowledge	2	know_math	0.0010981	GRC
ab_visual	Visual Abilities	Abilities	1	ab_visual	0.0016529	GRC
skills_Basic_Cont_6	Service Orientation	Skills	2	skills_Social	0.0011933	GRC
skills_Basic_Process_3	Equipment Selection	Skills	2	skills_Tech	-0.0029689	GRC
skills_act_le	Active Learning	Skills	2	skills_Basic_Process	0.0100559	GRC
know_arts_1	Therapy and Counseling	Knowledge	2	know_health	0.0091092	GRC
know_health_2	Medicine and Dentistry	Knowledge	2	know_health	0.0142731	GRC
know_eng	Engineering, Mechanics and Technology	Knowledge	1	know_eng	-0.0030064	GRC
skills_Basic_Cont_5	Instructing	Skills	2	skills_Social	0.0084676	GRC
skills_Social_3	Operation Monitoring	Skills	2	skills_Tech	0.0063671	GRC
know_bis_3	Economics and Accounting	Knowledge	2	know_bis	0.0087888	GRC
skills_Basic_Process_1	Operations Analysis	Skills	2	skills_Tech	0.0078482	GRC
skills_Complex_Pb_2	Equipment Maintenance	Skills	2	skills_Tech	-0.0012616	GRC
know_health_1	Geography	Knowledge	2	know_math	0.0083993	GRC
ab_control_mov	Control Movement Abilities	Abilities	1	ab_control_mov	0.0003148	GRC
know_trans	Transportation	Knowledge	1	know_trans	-0.0064306	GRC
